MEAS_DT,BURST_ID,VIB-TOP,VIB-BOT,CUR-MTR
2024-07-29 18:46:08.313,B24-00371,-0.078744,-0.055844,-77.762375
2024-07-29 18:46:08.413,B24-00371,-0.072318,-0.318445,-0.305772
2024-07-29 18:46:08.513,B24-00371,-0.044764,-0.210929,85.331569
2024-07-29 18:46:08.613,B24-00371,0.070597,0.079499,158.36277
2024-07-29 18:46:08.713,B24-00371,0.11509,0.232007,213.89308
2024-07-29 18:46:08.813,B24-00371,0.019598,0.109346,242.19528
2024-07-29 18:46:08.913,B24-00371,-0.095433,-0.118968,219.74936
2024-07-29 18:46:09.013,B24-00371,-0.118651,-0.19701,172.35591
2024-07-29 18:46:09.113,B24-00371,-0.178062,-0.127335,104.19835
2024-07-29 18:46:09.213,B24-00371,-0.094071,0.115261,27.215722
2024-07-29 18:46:09.313,B24-00371,0.211888,0.30066,-56.442267
2024-07-29 18:46:09.413,B24-00371,0.121732,0.003046,-136.11151
2024-07-29 18:46:09.513,B24-00371,-0.036283,-0.282534,-196.96369
2024-07-29 18:46:09.613,B24-00371,-0.0194,-0.137633,-237.45242
2024-07-29 18:46:09.713,B24-00371,-0.206491,-0.008308,-229.80419
2024-07-29 18:46:09.813,B24-00371,-0.103222,0.187888,-189.84749
2024-07-29 18:46:09.913,B24-00371,0.105894,0.300933,-128.25049
2024-07-29 18:46:10.013,B24-00371,0.024764,-0.103732,-53.023345
2024-07-29 18:46:10.113,B24-00371,0.0077,-0.326347,26.568774
2024-07-30 07:33:48.226,B24-00372,-0.13861,-0.150945,145.66733
2024-07-30 07:33:48.326,B24-00372,-0.016279,0.00892,192.52756
2024-07-30 07:33:48.426,B24-00372,0.189738,0.269398,190.98832
2024-07-30 07:33:48.526,B24-00372,-0.051099,0.047726,159.68241
2024-07-30 07:33:48.626,B24-00372,0.042531,-0.13958,117.91243
2024-07-30 07:33:48.726,B24-00372,-0.011476,-0.085709,59.564836
2024-07-30 07:33:48.826,B24-00372,-0.231559,-0.110084,-4.169107
2024-07-30 20:21:26.939,B24-00373,-0.230031,-0.238333,207.49309
2024-07-30 20:21:27.039,B24-00373,-0.013989,0.073075,192.82939
2024-07-30 20:21:27.139,B24-00373,-0.038308,0.123155,155.53739
2024-07-30 20:21:27.239,B24-00373,0.058172,0.108202,97.975147
2024-07-30 20:21:27.339,B24-00373,0.039121,0.028843,32.103542
2024-07-30 20:21:27.439,B24-00373,-0.214341,-0.294566,-39.929156
2024-07-30 20:21:27.539,B24-00373,-0.189704,-0.166899,-106.8082
2024-07-30 20:21:27.639,B24-00373,-0.106621,0.129433,-159.70697
2024-07-30 20:21:27.739,B24-00373,0.096183,0.167114,-201.71931
2024-07-30 20:21:27.839,B24-00373,0.119843,0.153899,-200.33708
2024-07-30 20:21:27.939,B24-00373,-0.046358,-0.129762,-168.90981
2024-07-30 20:21:28.039,B24-00373,-0.074605,-0.242625,-118.33657
2024-07-30 20:21:28.139,B24-00373,-0.226,-0.083078,-53.86687
2024-07-30 20:21:28.239,B24-00373,-0.066294,0.187471,15.511634
2024-07-30 20:21:28.339,B24-00373,0.204198,0.272643,87.661992
2024-07-30 20:21:28.439,B24-00373,-0.022084,-0.093046,145.10562
2024-07-30 20:21:28.539,B24-00373,0.037781,-0.269441,194.41059
2024-07-30 20:21:28.639,B24-00373,0.093901,-0.149437,208.51972
2024-07-30 20:21:28.739,B24-00373,-0.09084,0.043489,183.68151
2024-07-30 20:21:28.839,B24-00373,0.076031,0.261698,139.22884
2024-07-30 20:21:28.939,B24-00373,-0.006462,0.119124,75.834283
2024-07-30 20:21:29.039,B24-00373,-0.08354,-0.21238,7.540227
2024-07-30 20:21:29.139,B24-00373,0.058013,-0.234757,-67.080148
2024-07-30 20:21:29.239,B24-00373,0.07938,-0.032317,-129.56049
2024-07-30 20:21:29.339,B24-00373,0.140721,0.233769,-181.75533
2024-07-30 20:21:29.439,B24-00373,0.01579,0.209848,-210.91666
2024-07-30 20:21:29.539,B24-00373,-0.060765,-0.092069,-195.25757
2024-07-30 20:21:29.639,B24-00373,-0.018542,-0.273404,-156.67858
2024-07-30 20:21:29.739,B24-00373,-0.020143,-0.205636,-96.970093
2024-07-30 20:21:29.839,B24-00373,0.1663,0.134224,-29.372696
2024-07-30 20:21:29.939,B24-00373,0.148419,0.308939,44.239526
2024-07-30 20:21:30.039,B24-00373,-0.027023,0.093012,113.17171
2024-07-30 20:21:30.139,B24-00373,-0.044291,-0.095248,167.78996
2024-07-30 20:21:30.239,B24-00373,-0.064239,-0.117183,209.08609
2024-07-30 20:21:30.339,B24-00373,-0.021642,-0.062857,206.56183
2024-07-30 20:21:30.439,B24-00373,-0.029509,0.111972,173.85306
2024-07-30 20:21:30.539,B24-00373,0.114178,0.242137,120.2556
2024-07-30 20:21:30.639,B24-00373,0.180049,0.04484,52.346117
2024-07-30 20:21:30.739,B24-00373,-0.027579,-0.227207,-19.875886
2024-07-30 20:21:30.839,B24-00373,0.032729,-0.114038,-94.195973
2024-07-30 20:21:30.939,B24-00373,-0.093337,0.04652,-151.70648
2024-07-30 20:21:31.039,B24-00373,-0.137967,0.137096,-199.78037
2024-07-30 20:21:31.139,B24-00373,0.146841,0.245225,-212.78265
2024-07-30 20:21:31.239,B24-00373,0.071342,-0.056522,-186.05759
2024-07-30 20:21:31.339,B24-00373,0.05413,-0.263243,-139.7344
2024-07-30 20:21:31.439,B24-00373,0.058728,-0.092796,-74.179658
2024-07-30 20:21:31.539,B24-00373,-0.081451,0.043738,-4.011751
2024-07-30 20:21:31.639,B24-00373,0.018254,0.218817,72.142252
2024-07-30 20:21:31.739,B24-00373,0.050611,0.170373,135.74328
2024-07-30 20:21:31.839,B24-00373,-0.025048,-0.161812,187.74452
2024-07-31 09:09:09.953,B24-00374,-0.000348,0.089107,110.07692
2024-07-31 09:09:10.053,B24-00374,0.014911,-0.025061,106.46845
2024-07-31 09:09:10.153,B24-00374,0.101196,0.042309,88.394414
2024-07-31 09:09:10.253,B24-00374,-0.017241,0.023008,62.478669
2024-07-31 09:09:10.353,B24-00374,0.073176,-0.012493,19.546392
2024-07-31 09:09:10.453,B24-00374,0.104239,0.081296,-19.912364
2024-07-31 09:09:10.553,B24-00374,0.01138,0.020976,-72.289952
2024-07-31 09:09:10.653,B24-00374,0.071394,-0.047382,-104.53917
2024-07-31 09:09:10.753,B24-00374,0.020531,0.014278,-107.17799
2024-07-31 09:09:10.853,B24-00374,-0.065686,0.002902,-108.73295
2024-07-31 09:09:10.953,B24-00374,0.082588,0.034679,-93.205701
2024-07-31 09:09:11.053,B24-00374,0.086232,0.098451,-71.899184
2024-07-31 09:09:11.153,B24-00374,0.038628,0.054695,-32.84562
2024-07-31 09:09:11.253,B24-00374,0.107508,-0.01515,7.863761
2024-07-31 09:09:11.353,B24-00374,-0.045931,-0.058088,55.589206
2024-07-31 09:09:11.453,B24-00374,-0.033056,0.017252,101.04705
2024-07-31 09:09:11.553,B24-00374,0.09183,0.074836,108.4267
2024-07-31 09:09:11.653,B24-00374,-0.029412,-0.042159,111.26079
2024-07-31 09:09:11.753,B24-00374,0.052763,-0.06381,100.66928
2024-07-31 09:09:11.853,B24-00374,0.067261,0.033964,80.876479
2024-07-31 09:09:11.953,B24-00374,-0.0903,0.047747,47.642833
2024-07-31 09:09:12.053,B24-00374,-0.009101,0.044523,4.009843
2024-07-31 09:09:12.153,B24-00374,-0.063029,0.016389,-37.840371
2024-07-31 09:09:12.253,B24-00374,-0.070261,-0.020043,-89.975964
2024-07-31 09:09:12.353,B24-00374,0.107872,0.001789,-107.12017
2024-07-31 09:09:12.453,B24-00374,-0.01161,-0.018318,-108.88912
2024-07-31 09:09:12.553,B24-00374,-0.059975,-0.018511,-104.83886
2024-07-31 09:09:12.653,B24-00374,0.009552,0.035565,-85.642706
2024-07-31 09:09:12.753,B24-00374,-0.09651,0.039993,-59.442408
2024-07-31 09:09:12.853,B24-00374,-0.025075,-0.000141,-15.211822
2024-07-31 09:09:12.953,B24-00374,0.015002,-0.050992,24.268392
2024-07-31 09:09:13.053,B24-00374,-0.119387,-0.040105,76.183567
2024-07-31 09:09:13.153,B24-00374,-0.010395,0.009078,108.01758
2024-07-31 09:09:13.253,B24-00374,0.014457,-0.035427,109.42448
2024-07-31 09:09:13.353,B24-00374,-0.068626,-0.081521,109.9626
2024-07-31 09:09:13.453,B24-00374,0.054807,-0.012187,93.246471
2024-07-31 09:09:13.553,B24-00374,-0.015822,-0.014764,71.30886
2024-07-31 09:09:13.653,B24-00374,-0.104707,-0.040241,30.194644
2024-07-31 09:09:13.753,B24-00374,0.002468,0.056228,-11.286737
2024-07-31 09:09:13.853,B24-00374,-0.033919,0.011121,-57.943709
2024-07-31 09:09:13.953,B24-00374,-0.003708,-0.11121,-102.53729
2024-07-31 09:09:14.053,B24-00374,0.062584,-0.06591,-108.00458
2024-07-31 09:09:14.153,B24-00374,-0.061406,-0.008111,-110.0346
2024-07-31 09:09:14.253,B24-00374,-0.021158,-0.016478,-98.491561
2024-07-31 09:09:14.353,B24-00374,-0.009305,-0.026197,-77.729711
2024-07-31 09:09:14.453,B24-00374,-0.098201,-0.010121,-43.958431
2024-07-31 09:09:14.553,B24-00374,0.037175,0.005899,0.340223
2024-07-31 09:09:14.653,B24-00374,-0.028197,-0.032407,41.808372
2024-07-31 09:09:14.753,B24-00374,-0.095102,-0.025981,94.213378
2024-07-31 09:09:14.853,B24-00374,0.059916,0.036723,111.089
2024-07-31 21:56:52.966,B24-00375,-0.001827,-0.180941,163.17358
2024-07-31 21:56:53.066,B24-00375,-0.001293,-0.210653,226.71559
2024-07-31 21:56:53.166,B24-00375,-0.100169,-0.048256,257.25499
2024-07-31 21:56:53.266,B24-00375,0.058346,0.127061,240.88469
2024-07-31 21:56:53.366,B24-00375,0.236876,0.307351,193.80011
2024-07-31 21:56:53.466,B24-00375,0.031257,-0.016762,118.57785
2024-07-31 21:56:53.566,B24-00375,-0.000873,-0.268203,34.74534
2024-07-31 21:56:53.666,B24-00375,0.014034,-0.086039,-53.846008
2024-07-31 21:56:53.766,B24-00375,-0.075078,-0.002037,-137.35475
2024-07-31 21:56:53.866,B24-00375,0.102022,0.251209,-205.78744
2024-07-31 21:56:53.966,B24-00375,0.188318,0.294727,-251.58933
2024-07-31 21:56:54.066,B24-00375,-0.014395,-0.146689,-249.36786
2024-07-31 21:56:54.166,B24-00375,-0.088202,-0.24377,-212.36077
2024-07-31 21:56:54.266,B24-00375,-0.02031,-0.041569,-145.72837
2024-07-31 21:56:54.366,B24-00375,-0.020332,0.088449,-61.924227
2024-07-31 21:56:54.466,B24-00375,0.084754,0.23964,25.799635
2024-07-31 21:56:54.566,B24-00375,0.092837,0.163483,113.67394
2024-07-31 21:56:54.666,B24-00375,-0.059274,-0.248993,186.72564
2024-07-31 21:56:54.766,B24-00375,-0.106095,-0.23135,243.00173
2024-07-31 21:56:54.866,B24-00375,-0.049192,0.069637,256.59457
2024-07-31 21:56:54.966,B24-00375,0.077783,0.171396,229.34082
2024-07-31 21:56:55.066,B24-00375,0.048185,0.237336,172.19832
2024-07-31 21:56:55.166,B24-00375,-0.012396,-0.054648,90.88112
2024-07-31 21:56:55.266,B24-00375,-0.090132,-0.264127,5.367876
2024-07-31 21:56:55.366,B24-00375,-0.182627,-0.166829,-84.297667
2024-07-31 21:56:55.466,B24-00375,-0.06654,0.042298,-161.98959
2024-07-31 21:56:55.566,B24-00375,0.176488,0.296645,-225.51468
2024-07-31 21:56:55.666,B24-00375,0.112944,0.123792,-256.64774
2024-07-31 21:56:55.766,B24-00375,-0.083615,-0.22011,-240.87778
2024-07-31 21:56:55.866,B24-00375,-0.050498,-0.207008,-194.83867
2024-07-31 21:56:55.966,B24-00375,-0.202654,-0.069395,-119.18844
2024-07-31 21:56:56.066,B24-00375,-0.088327,0.104979,-33.993606
2024-07-31 21:56:56.166,B24-00375,0.177816,0.3018,55.842645
2024-07-31 21:56:56.266,B24-00375,0.01098,-0.043851,140.10193
2024-07-31 21:56:56.366,B24-00375,-0.033502,-0.330214,208.64012
2024-07-31 21:56:56.466,B24-00375,-0.014281,-0.115058,253.55521
2024-07-31 21:56:56.566,B24-00375,-0.085432,0.024133,251.08102
2024-07-31 21:56:56.666,B24-00375,0.042724,0.230024,214.54516
2024-07-31 21:56:56.766,B24-00375,0.065396,0.245215,146.6849
2024-07-31 21:56:56.866,B24-00375,-0.083434,-0.198721,62.542565
2024-07-31 21:56:56.966,B24-00375,-0.099294,-0.32691,-24.45114
2024-07-31 21:56:57.066,B24-00375,-0.0652,-0.043169,-111.9243
2024-07-31 21:56:57.166,B24-00375,0.060106,0.158113,-184.43694
2024-07-31 21:56:57.266,B24-00375,0.128804,0.255808,-241.30073
2024-07-31 21:56:57.366,B24-00375,0.028964,0.056138,-255.54326
2024-07-31 21:56:57.466,B24-00375,-0.034547,-0.254159,-229.30124
2024-07-31 21:56:57.566,B24-00375,-0.135886,-0.241193,-173.27466
2024-07-31 21:56:57.666,B24-00375,-0.10882,-0.026037,-91.374647
2024-07-31 21:56:57.766,B24-00375,0.103407,0.242967,-4.659772
2024-07-31 21:56:57.866,B24-00375,0.132187,0.254491,85.816632
2024-08-01 10:44:35.979,B24-00376,0.019716,0.213705,-15.055062
2024-08-01 10:44:36.079,B24-00376,0.020885,0.189296,64.803012
2024-08-01 10:44:36.179,B24-00376,0.072554,-0.077949,131.15789
2024-08-01 10:44:36.279,B24-00376,0.081921,-0.172317,175.32971
2024-08-01 10:44:36.379,B24-00376,-0.086357,-0.194479,218.52114
2024-08-01 10:44:36.479,B24-00376,-0.004546,0.037525,202.20628
2024-08-01 10:44:36.579,B24-00376,0.102152,0.285401,159.84621
2024-08-01 10:44:36.679,B24-00376,-0.079148,0.090806,106.19439
2024-08-01 10:44:36.779,B24-00376,-0.003831,-0.092617,39.622788
2024-08-01 10:44:36.879,B24-00376,0.025824,-0.130753,-35.568003
2024-08-01 10:44:36.979,B24-00376,-0.149584,-0.156536,-112.95415
2024-08-01 10:44:37.079,B24-00376,0.070329,0.142804,-158.33392
2024-08-01 10:44:37.179,B24-00376,0.182045,0.23581,-206.63943
2024-08-01 10:44:37.279,B24-00376,0.01077,-0.078073,-211.27334
2024-08-01 10:44:37.379,B24-00376,0.05272,-0.13476,-171.31235
2024-08-01 10:44:37.479,B24-00376,-0.041308,-0.11622,-124.90357
2024-08-01 10:44:37.579,B24-00376,-0.182315,-0.009352,-60.554988
2024-08-01 10:44:37.679,B24-00376,0.014323,0.253476,7.650615
2024-08-01 10:44:37.779,B24-00376,0.056183,0.137491,88.991057
2024-08-01 10:44:37.879,B24-00376,0.029991,-0.109953,142.1286
2024-08-01 10:44:37.979,B24-00376,0.07269,-0.148543,189.53767
2024-08-01 10:44:38.079,B24-00376,-0.026242,-0.129595,218.01582
2024-08-01 10:44:38.179,B24-00376,0.011848,0.090625,185.99691
2024-08-01 10:44:38.279,B24-00376,-0.017057,0.2395,143.68548
2024-08-01 10:44:38.379,B24-00376,-0.040695,0.018486,84.645639
2024-08-01 10:44:38.479,B24-00376,0.022623,-0.140278,19.671323
2024-08-01 10:44:38.579,B24-00376,-0.093431,-0.149826,-59.560068
2024-08-01 10:44:38.679,B24-00376,-0.019135,-0.002472,-123.90591
2024-08-01 10:44:38.779,B24-00376,0.104922,0.212207,-166.74401
2024-08-01 10:44:38.879,B24-00376,-0.031374,0.118679,-211.31125
2024-08-01 10:44:38.979,B24-00376,0.021147,-0.055583,-195.80724
2024-08-01 10:44:39.079,B24-00376,0.038676,-0.129481,-156.14774
2024-08-01 10:44:39.179,B24-00376,-0.200435,-0.177903,-105.37411
2024-08-01 10:44:39.279,B24-00376,-0.03646,0.057428,-42.396789
2024-08-01 23:32:17.392,B24-00377,0.022066,0.099143,100.83081
2024-08-01 23:32:17.492,B24-00377,0.030332,0.00364,106.83037
2024-08-01 23:32:17.592,B24-00377,0.044058,-0.085597,110.78848
2024-08-01 23:32:17.692,B24-00377,0.020136,0.031432,98.676932
2024-08-01 23:32:17.792,B24-00377,-0.032463,-0.023461,79.135547
2024-08-01 23:32:17.892,B24-00377,0.017457,0.02495,43.580895
2024-08-01 23:32:17.992,B24-00377,-0.02153,0.084134,3.442049
2024-08-01 23:32:18.092,B24-00377,0.002119,-0.04107,-41.27491
2024-08-01 23:32:18.192,B24-00377,0.089017,0.029548,-90.933095
2024-08-01 23:32:18.292,B24-00377,0.010304,0.011155,-104.02252
2024-08-01 23:32:18.392,B24-00377,0.005979,-0.066955,-108.83881
2024-08-01 23:32:18.492,B24-00377,-0.012447,0.108317,-103.36341
2024-08-01 23:32:18.592,B24-00377,-0.050833,0.063653,-85.505138
2024-08-01 23:32:18.692,B24-00377,0.030559,-0.051798,-57.066209
2024-08-01 23:32:18.792,B24-00377,0.010475,0.002822,-15.791895
2024-08-01 23:32:18.892,B24-00377,-0.041773,-0.066262,24.231079
2024-08-01 23:32:18.992,B24-00377,0.007012,-0.023075,78.213939
2024-08-01 23:32:19.092,B24-00377,0.004037,0.0799,104.11085
2024-08-01 23:32:19.192,B24-00377,0.00129,0.007159,108.23263
2024-08-01 23:32:19.292,B24-00377,0.000245,0.03292,108.70434
2024-08-01 23:32:19.392,B24-00377,-0.07145,-0.005591,92.809092
2024-08-02 12:19:57.505,B24-00378,-0.054721,-0.169083,155.71072
2024-08-02 12:19:57.605,B24-00378,-0.098794,0.073218,213.68482
2024-08-02 12:19:57.705,B24-00378,0.190124,0.276237,247.39352
2024-08-02 12:19:57.805,B24-00378,0.103135,0.049683,229.4195
2024-08-02 12:19:57.905,B24-00378,-0.12812,-0.251814,183.21767
2024-08-02 12:19:58.005,B24-00378,-0.006538,-0.180629,114.20669
2024-08-02 12:19:58.105,B24-00378,-0.127155,0.013046,34.084086
2024-08-02 12:19:58.205,B24-00378,-0.145592,0.165668,-49.813873
2024-08-02 12:19:58.305,B24-00378,0.123639,0.263567,-131.05978
2024-08-03 01:07:36.419,B24-00379,0.122737,-0.061583,18.48531
2024-08-03 01:07:36.519,B24-00379,0.072976,0.118548,71.137794
2024-08-03 01:07:36.619,B24-00379,0.080038,0.027836,104.32602
2024-08-03 01:07:36.719,B24-00379,0.093139,-0.04554,108.1468
2024-08-03 01:07:36.819,B24-00379,0.009148,0.038406,109.94686
2024-08-03 01:07:36.919,B24-00379,-0.015148,-0.019201,94.804775
2024-08-03 01:07:37.019,B24-00379,0.044979,0.055549,73.495039
2024-08-03 01:07:37.119,B24-00379,0.008013,0.130889,35.826091
2024-08-03 01:07:37.219,B24-00379,0.042163,-0.015443,-3.56102
2024-08-03 01:07:37.319,B24-00379,0.079754,0.031775,-51.060206
2024-08-03 01:07:37.419,B24-00379,0.016482,0.022829,-96.357357
2024-08-03 01:07:37.519,B24-00379,0.04205,-0.066771,-105.44266
2024-08-03 01:07:37.619,B24-00379,0.00824,0.104118,-109.80524
2024-08-03 01:07:37.719,B24-00379,-0.011787,0.063996,-100.7197
2024-08-03 01:07:37.819,B24-00379,0.041142,-0.051546,-81.550965
2024-08-03 01:07:37.919,B24-00379,0.005367,0.03559,-50.057656
2024-08-03 01:07:38.019,B24-00379,-0.052818,-0.004805,-9.176375
2024-08-03 01:07:38.119,B24-00379,-0.053215,-0.006644,33.005838
2024-08-03 01:07:38.219,B24-00379,-0.052126,0.060613,85.778366
2024-08-03 01:07:38.319,B24-00379,-0.040273,0.031457,105.68382
2024-08-03 01:07:38.419,B24-00379,-0.007814,0.043424,109.68591
2024-08-03 01:07:38.519,B24-00379,-0.067714,-0.051308,107.00144
2024-08-03 01:07:38.619,B24-00379,-0.100933,-0.124968,89.437495
2024-08-03 01:07:38.719,B24-00379,-0.012911,0.062452,64.279564
2024-08-03 01:07:38.819,B24-00379,0.041142,0.022273,23.81778
2024-08-03 01:07:38.919,B24-00379,0.037577,-0.152363,-14.939906
2024-08-03 01:07:39.019,B24-00379,0.001212,-0.051773,-67.443021
2024-08-03 01:07:39.119,B24-00379,-0.095847,-0.024071,-101.01713
2024-08-03 01:07:39.219,B24-00379,-0.098629,-0.039273,-106.03131
2024-08-03 01:07:39.319,B24-00379,-0.066624,0.038383,-108.86623
2024-08-03 01:07:39.419,B24-00379,-0.058801,0.01965,-94.854485
2024-08-03 01:07:39.519,B24-00379,0.066346,0.001519,-74.492463
2024-08-03 01:07:39.619,B24-00379,0.028312,-0.069984,-38.034444
2024-08-03 01:07:39.719,B24-00379,-0.068361,-0.130962,0.963688
2024-08-03 01:07:39.819,B24-00379,-0.013547,0.045853,48.614627
2024-08-03 01:07:39.919,B24-00379,-0.050752,0.079777,94.901811
2024-08-03 01:07:40.019,B24-00379,-0.035073,-0.050059,105.61539
2024-08-03 01:07:40.119,B24-00379,-0.006133,0.018628,110.45004
2024-08-03 01:07:40.219,B24-00379,-0.088195,-0.020677,101.90858
2024-08-03 01:07:40.319,B24-00379,-0.027319,-0.076126,83.369146
2024-08-03 01:07:40.419,B24-00379,0.013281,0.07049,52.655822
2024-08-03 01:07:40.519,B24-00379,-0.01961,-0.020484,12.454869
2024-08-03 01:07:40.619,B24-00379,0.040131,-0.081235,-29.438857
2024-08-03 01:07:40.719,B24-00379,-0.017498,0.020422,-82.054744
2024-08-03 01:07:40.819,B24-00379,-0.036379,-0.066442,-102.51881
2024-08-03 01:07:40.919,B24-00379,0.044672,0.044797,-107.50641
2024-08-03 01:07:41.019,B24-00379,0.027858,0.130276,-105.81566
2024-08-03 01:07:41.119,B24-00379,0.069616,-0.041453,-88.931452
2024-08-03 01:07:41.219,B24-00379,0.087951,-0.009176,-64.625986
2024-08-03 01:07:41.319,B24-00379,-0.026819,-0.037661,-24.645451
2024-08-03 13:55:19.432,B24-00380,0.078383,0.133348,-208.30371
2024-08-03 13:55:19.532,B24-00380,0.068834,0.19662,-193.14554
2024-08-03 13:55:19.632,B24-00380,2.2e-05,-0.000915,-155.58495
2024-08-03 13:55:19.732,B24-00380,-0.082107,-0.223428,-96.284759
2024-08-03 13:55:19.832,B24-00380,-0.031846,-0.137052,-30.115727
2024-08-03 13:55:19.932,B24-00380,0.046923,-0.005241,40.684586
2024-08-03 13:55:20.032,B24-00380,0.109945,0.139127,109.7243
2024-08-03 13:55:20.132,B24-00380,0.264054,0.21826,167.03071
2024-08-03 13:55:20.232,B24-00380,0.033401,-0.039392,208.04288
2024-08-03 13:55:20.332,B24-00380,-0.193392,-0.287903,205.15063
2024-08-03 13:55:20.432,B24-00380,-0.129144,-0.013903,172.86887
2024-08-03 13:55:20.532,B24-00380,-0.08272,0.173653,118.67715
2024-08-03 13:55:20.632,B24-00380,0.144652,0.193271,52.257544
2024-08-03 13:55:20.732,B24-00380,0.155823,0.18957,-16.437175
2024-08-03 13:55:20.832,B24-00380,0.069493,-0.192354,-88.920842
2024-08-03 13:55:20.932,B24-00380,-0.062273,-0.23779,-149.36079
2024-08-03 13:55:21.032,B24-00380,-0.194425,-0.032352,-199.01874
2024-08-03 13:55:21.132,B24-00380,0.078485,0.201275,-211.35881
2024-08-03 13:55:21.232,B24-00380,0.08541,0.229477,-186.16953
2024-08-03 13:55:21.332,B24-00380,-0.031551,-0.112484,-139.61984
2024-08-03 13:55:21.432,B24-00380,0.130097,-0.21749,-73.649296
2024-08-03 13:55:21.532,B24-00380,-0.075057,-0.155876,-5.107523
2024-08-03 13:55:21.632,B24-00380,-0.036422,0.116829,68.771251
2024-08-03 13:55:21.732,B24-00380,0.130392,0.330225,134.53187
2024-08-03 13:55:21.832,B24-00380,-0.194527,-0.020806,189.5993
2024-08-03 13:55:21.932,B24-00380,-0.080018,-0.262358,216.36155
2024-08-03 13:55:22.032,B24-00380,0.061795,-0.161189,199.60907
2024-08-03 13:55:22.132,B24-00380,0.014168,-0.026653,159.38248
2024-08-03 13:55:22.232,B24-00380,0.144379,0.259767,96.757066
2024-08-03 13:55:22.332,B24-00380,-0.037444,0.183133,28.488997
2024-08-03 13:55:22.432,B24-00380,-0.174069,-0.184202,-44.631486
2024-08-03 13:55:22.532,B24-00380,-0.106278,-0.249677,-115.17717
2024-08-03 13:55:22.632,B24-00380,-0.037432,-0.138347,-173.48673
2024-08-03 13:55:22.732,B24-00380,0.091234,0.153353,-213.80427
2024-08-03 13:55:22.832,B24-00380,0.054666,0.289388,-209.10564
2024-08-03 13:55:22.932,B24-00380,-0.048763,-0.010327,-175.21717
2024-08-03 13:55:23.032,B24-00380,-0.073422,-0.197293,-118.95277
2024-08-03 13:55:23.132,B24-00380,-0.05159,-0.122293,-49.685484
2024-08-03 13:55:23.232,B24-00380,0.017461,-0.015606,21.79766
2024-08-03 13:55:23.332,B24-00380,-0.001113,0.182542,95.643055
2024-08-03 13:55:23.432,B24-00380,0.000885,0.173062,157.58993
2024-08-03 13:55:23.532,B24-00380,0.036625,-0.109203,206.7472
2024-08-03 13:55:23.632,B24-00380,0.03734,-0.158465,217.1258
2024-08-03 13:55:23.732,B24-00380,0.022422,-0.044342,190.74967
2024-08-03 13:55:23.832,B24-00380,-0.101067,0.061437,141.78612
2024-08-03 13:55:23.932,B24-00380,-0.074478,0.225026,74.062237
2024-08-03 13:55:24.032,B24-00380,-0.01921,0.148346,4.213811
2024-08-03 13:55:24.132,B24-00380,-0.011149,-0.170828,-70.926675
2024-08-03 13:55:24.232,B24-00380,0.090247,-0.218319,-137.23625
2024-08-03 13:55:24.332,B24-00380,-0.037637,-0.051619,-192.44769
2024-08-04 02:43:02.445,B24-00381,0.060791,-0.1679,-196.42284
2024-08-04 02:43:02.545,B24-00381,-0.090446,-0.164687,-239.09321
2024-08-04 02:43:02.645,B24-00381,-0.051856,-0.005491,-214.64064
2024-08-04 02:43:02.745,B24-00381,0.124131,0.249855,-165.54858
2024-08-04 02:43:02.845,B24-00381,-0.003173,0.118112,-106.75801
2024-08-04 02:43:02.945,B24-00381,-0.05474,-0.132126,-34.750704
2024-08-04 02:43:03.045,B24-00381,-0.019102,-0.140096,46.341782
2024-08-04 02:43:03.145,B24-00381,-0.135325,-0.1382,131.23824
2024-08-04 02:43:03.245,B24-00381,-0.072065,0.068282,180.88462
2024-08-04 02:43:03.345,B24-00381,0.131102,0.258665,230.15097
2024-08-04 02:43:03.445,B24-00381,0.112482,-0.00305,230.14763
2024-08-04 02:43:03.545,B24-00381,0.004365,-0.158102,182.88555
2024-08-04 02:43:03.645,B24-00381,-0.037108,-0.123497,130.13293
2024-08-04 02:43:03.745,B24-00381,-0.114844,-0.074837,60.280926
2024-08-04 02:43:03.845,B24-00381,-0.062358,0.181894,-14.739873
2024-08-04 02:43:03.945,B24-00381,0.096781,0.210698,-104.14685
2024-08-04 02:43:04.045,B24-00381,0.089117,-0.102153,-163.74518
2024-08-04 02:43:04.145,B24-00381,0.018262,-0.200189,-213.26282
2024-08-04 02:43:04.245,B24-00381,-0.019204,-0.081274,-236.05361
2024-08-04 02:43:04.345,B24-00381,0.000153,0.060187,-197.22321
2024-08-04 02:43:04.445,B24-00381,0.025017,0.221994,-148.60143
2024-08-04 02:43:04.545,B24-00381,-0.007022,0.128965,-82.655559
2024-08-04 02:43:04.645,B24-00381,0.055546,-0.157886,-10.251404
2024-08-04 02:43:04.745,B24-00381,-0.016536,-0.237688,75.864801
2024-08-04 02:43:04.845,B24-00381,-0.098949,-0.066129,147.62821
2024-08-04 02:43:04.945,B24-00381,0.147269,0.20795,196.8899
2024-08-04 02:43:05.045,B24-00381,0.110405,0.207269,236.27475
2024-08-04 02:43:05.145,B24-00381,-0.039833,-0.030003,213.93719
2024-08-04 02:43:05.245,B24-00381,0.057135,-0.115822,167.23682
2024-08-04 02:43:05.345,B24-00381,-0.147814,-0.16849,107.42809
2024-08-04 02:43:05.445,B24-00381,-0.157226,-0.003255,36.984567
2024-08-04 02:43:05.545,B24-00381,0.175323,0.282291,-43.093329
